Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL,,,,
Date,,,,,,,,,
2020-07-08,52.5056037902832,52.524137784525905,51.884730890643326,52.477804566418115,12582200,2850792605,67.00232,40.3324,4.31
2020-07-09,53.31181335449219,53.562016975478606,52.65387246319344,52.811409647517316,15692600,2850792605,67.00232,40.3324,4.31
2020-07-10,53.182071685791016,53.30254086504284,52.533396112508655,53.25620765302213,12615800,2850792605,67.00232,40.3324,4.31
2020-07-13,52.82993698120117,53.59908179298656,52.79287252972783,53.191344546797744,15965600,2850792605,67.00232,40.3324,4.31
2020-07-14,53.23009490966797,53.313848696385435,52.560064615928255,52.73687658791303,15510300,2850792605,67.00232,40.3324,4.31
2020-07-15,52.69034194946289,53.825670149926886,52.46700090835178,53.43481800306967,10570800,2850792605,67.00232,40.3324,4.31
2020-07-16,51.94586944580078,52.56937062389111,51.72252838942669,52.50422563667808,8779300,2850792605,67.00232,40.3324,4.31
2020-07-17,51.089717864990234,52.225042483141266,50.95943145312475,52.187821343978584,14344800,2850792605,67.00232,40.3324,4.31
2020-07-20,51.555023193359375,51.66669372668251,50.894297292170386,51.07111281570279,11469300,2850792605,67.00232,40.3324,4.31
2020-07-21,52.02962112426758,52.42977767985109,51.72252629669299,51.92725499842874,11875100,2850792605,67.00232,40.3324,4.31
2020-07-22,52.122684478759766,52.280887657115485,51.83420196813709,51.83420196813709,13842400,2850792605,67.00232,40.3324,4.31
2020-07-23,51.890037536621094,52.44839733264031,51.74114230100446,52.11338216501727,12576000,2850792605,67.00232,40.3324,4.31
2020-07-24,51.78767395019531,52.15060585815755,51.42473849229071,51.620166369606224,8939700,2850792605,67.00232,40.3324,4.31
2020-07-27,51.499183654785156,52.06684779239642,51.48057130847668,51.796974095836624,10319600,2850792605,67.00232,40.3324,4.31
2020-07-28,51.50849151611328,51.87142696861722,51.36890423432774,51.415433328256256,13030100,2850792605,67.00232,40.3324,4.31
2020-07-29,51.83420181274414,52.02032173674608,51.50849105825517,51.70391893092546,7242700,2850792605,67.00232,40.3324,4.31
2020-07-30,51.41543197631836,51.629468642715395,51.080416828934396,51.18278296285085,7633200,2850792605,67.00232,40.3324,4.31
2020-07-31,51.601558685302734,51.62017103482167,50.559291961841204,51.18278969598342,9355800,2850792605,67.00232,40.3324,4.31
2020-08-03,52.09476089477539,52.19712701734423,51.63877086689472,51.90864099464495,9164900,2850792605,67.00232,40.3324,4.31
2020-08-04,52.11337661743164,52.12268101556739,51.67599535626817,51.90864435902456,6364300,2850792605,67.00232,40.3324,4.31
2020-08-05,51.64807891845703,52.41116736803166,51.53640839045496,52.41116736803166,6629000,2850792605,67.00232,40.3324,4.31
2020-08-06,51.44334411621094,51.74113454279268,51.1269413442251,51.638771967983,8169600,2850792605,67.00232,40.3324,4.31
2020-08-07,51.39682388305664,51.40613183233335,50.95944256555678,51.192091598279255,8772300,2850792605,67.00232,40.3324,4.31
2020-08-10,51.126949310302734,51.759754952871695,51.071115815332945,51.40613098492151,10046900,2850792605,67.00232,40.3324,4.31
2020-08-11,50.503448486328125,51.610856517208305,50.38247000482185,51.40612779843872,8075100,2850792605,67.00232,40.3324,4.31
2020-08-12,50.41038513183594,50.903603440627265,50.22426876619315,50.73609587159506,9068200,2850792605,67.00232,40.3324,4.31
2020-08-13,50.27080154418945,50.43830912550575,49.95439872947449,50.16843540561367,8260300,2850792605,67.00232,40.3324,4.31
2020-08-14,50.43830871582031,50.77332387573175,50.03815211369748,50.280105534776645,5454400,2850792605,67.00232,40.3324,4.31
2020-08-17,50.24288558959961,50.61512190399514,49.93578716902942,50.438309920902945,9523700,2850792605,67.00232,40.3324,4.31
2020-08-18,51.35029602050781,52.97883928870094,51.06180993501998,51.75975704995989,21102600,2850792605,67.00232,40.3324,4.31
2020-08-19,52.29950714111328,52.85786344104142,51.61086439125532,51.72253849119517,16751500,2850792605,67.00232,40.3324,4.31
2020-08-20,51.42473602294922,51.936566689028716,51.26653639884625,51.73183442259692,10974800,2850792605,67.00232,40.3324,4.31
2020-08-21,51.35960006713867,51.60155705328971,50.93152669157,51.536415607005026,9552000,2850792605,67.00232,40.3324,4.31
2020-08-24,52.122684478759766,52.215746216010864,51.592245001226516,51.890035460545455,7892100,2850792605,67.00232,40.3324,4.31
2020-08-25,52.19712829589844,52.81132149641412,52.13198686174844,52.252965332287836,7427000,2850792605,67.00232,40.3324,4.31
2020-08-26,53.49995422363281,53.49995422363281,52.16920194266114,52.42976763126272,11597600,2850792605,67.00232,40.3324,4.31
2020-08-27,53.211483001708984,54.39334042405561,52.65312678561334,53.462744363934696,15834700,2850792605,67.00232,40.3324,4.31
2020-08-28,53.862911224365234,54.12347703490227,53.23940989922499,53.35108400369194,8613800,2850792605,67.00232,40.3324,4.31
2020-08-31,53.24870681762695,53.7512259838458,53.08119924557327,53.16495303160011,18683500,2850792605,67.00232,40.3324,4.31
2020-09-01,53.65816879272461,53.98387599444651,53.11842492273657,53.38829508275946,10169500,2850792605,67.00232,40.3324,4.31
2020-09-02,54.93308639526367,55.202960115013035,53.71400778181377,53.71400778181377,14342800,2850792605,67.00232,40.3324,4.31
2020-09-03,53.13703536987305,54.89586496360776,52.718269968926194,54.64460359307422,15387400,2850792605,67.00232,40.3324,4.31
2020-09-04,51.862117767333984,53.29523654535141,51.33167829948661,52.93230465155502,14697200,2850792605,67.00232,40.3324,4.31
2020-09-08,51.4805793762207,51.91796070815863,51.061810393508075,51.50849612508733,16472800,2850792605,67.00232,40.3324,4.31
2020-09-09,52.9974479675293,53.416216917480774,51.98309808873231,52.262276205385845,13993200,2850792605,67.00232,40.3324,4.31
2020-09-10,53.35107421875,54.14207945562921,52.81132679598177,53.45343680415634,20500900,2850792605,67.00232,40.3324,4.31
2020-09-11,53.04399108886719,57.56668984443521,52.92301257134705,56.496502639331624,40220600,2850792605,67.00232,40.3324,4.31
2020-09-14,55.333251953125,57.231669147567196,55.230885798040916,56.63608811792485,50107400,2850792605,67.00232,40.3324,4.31
2020-09-15,56.710533142089844,57.3991759162546,55.26810969141043,55.845078361693616,30385600,2850792605,67.00232,40.3324,4.31
2020-09-16,56.23591995239258,57.129291314235026,55.51005616463837,56.87802995310267,21223300,2850792605,67.00232,40.3324,4.31
2020-09-17,56.00326919555664,56.403425771209896,54.90516559956988,55.296014226984425,22831200,2850792605,67.00232,40.3324,4.31
2020-09-18,55.60311508178711,56.10563781066305,55.30532462392188,55.81715175150636,49311700,2850792605,67.00232,40.3324,4.31
2020-09-21,56.59885787963867,58.255317900040936,55.86368606498768,58.12503500629369,32560400,2850792605,67.00232,40.3324,4.31
2020-09-22,56.41273498535156,56.533713473187525,55.333243643746,56.18939390774623,13306000,2850792605,67.00232,40.3324,4.31
2020-09-23,54.867950439453125,56.29176502227277,54.812116940088686,55.938137476546146,15513500,2850792605,67.00232,40.3324,4.31
2020-09-24,55.18435287475586,55.742712713841996,54.244452293044446,54.66322128487337,9560500,2850792605,67.00232,40.3324,4.31
2020-09-25,55.64965057373047,55.826466119003264,54.86794964446982,55.156435736796226,9371900,2850792605,67.00232,40.3324,4.31
2020-09-28,55.44491958618164,56.338291026355904,55.34255344304744,55.863685008177825,9356300,2850792605,67.00232,40.3324,4.31
2020-09-29,55.34254455566406,55.984654509559526,55.27740312048373,55.44491068235942,6340600,2850792605,67.00232,40.3324,4.31
2020-09-30,55.556583404541016,56.198693383835575,55.24948501230745,55.38907583603945,11001500,2850792605,67.00232,40.3324,4.31
2020-10-01,55.53797149658203,56.087023297685384,55.32393483512711,55.99396156448185,7357700,2850792605,67.00232,40.3324,4.31
2020-10-02,54.74696731567383,55.38907731207971,54.4491733137803,54.635293233735425,7329800,2850792605,67.00232,40.3324,4.31
2020-10-05,55.42630386352539,55.52866645048603,54.98892256946449,55.31462977784453,6899200,2850792605,67.00232,40.3324,4.31
2020-10-06,55.37977600097656,56.32898451156404,55.28671780481691,55.37977600097656,9743600,2850792605,67.00232,40.3324,4.31
2020-10-07,56.61313247680664,56.90278668987676,55.72548568839412,55.84695404410958,8690900,2850792605,67.00232,40.3324,4.31
2020-10-08,56.8934440612793,57.27653329789767,56.650510901311314,56.80000905305709,7202800,2850792605,67.00232,40.3324,4.31
2020-10-09,57.13637924194336,57.351282606502174,56.865412735375585,57.13637924194336,7355700,2850792605,67.00232,40.3324,4.31
2020-10-12,57.426021575927734,57.77173888840554,57.06162011647167,57.22046388031865,8275000,2850792605,67.00232,40.3324,4.31
2020-10-13,56.96818923950195,57.72502199786894,56.88409631475932,57.528806361575036,8896300,2850792605,67.00232,40.3324,4.31
2020-10-14,56.95885467529297,57.491442114106164,56.85607401792245,57.32325623192122,6651100,2850792605,67.00232,40.3324,4.31
