Date,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,TotalRevenue,GrossProfit,OperatingIncome,NetIncome,TotalAssets,TotalLiab,CommonStock,OperatingCashFlow,CapEx,DebtToEquity,FreeCashFlow
1990-12-11,0.6130618453025818,0.6332492115916049,0.6119993868981126,0.6226243357228648,61768800,,,,,,,,,,,
1990-12-12,0.6162489056587219,0.6183744055330493,0.5992494299356141,0.609874375847527,71560800,,,,,,,,,,,
1990-12-13,0.6183744072914124,0.6247490100767258,0.6098743775817199,0.6204992505678527,50709600,,,,,,,,,,,
1990-12-14,0.6258114576339722,0.6311242594367172,0.616248968854628,0.6204993124352235,48636000,,,,,,,,,,,
1990-12-17,0.6289995908737183,0.6311244349529387,0.6162491402340178,0.6204994849966377,27288000,,,,,,,,,,,
1990-12-18,0.639624297618866,0.643874057602126,0.6311242669603426,0.6332491104739724,51876000,,,,,,,,,,,
1990-12-19,0.6364370584487915,0.6438740471032297,0.635373943627307,0.6406867454067564,34264800,,,,,,,,,,,
1990-12-20,0.6417490243911743,0.6459993667660613,0.6289992375181546,0.6311240804036929,46994400,,,,,,,,,,,
1990-12-21,0.6438738107681274,0.6459993100709349,0.6396240524140451,0.6438738107681274,33472800,,,,,,,,,,,
1990-12-24,0.639624297618866,0.6417492140884963,0.6353739539876022,0.6417492140884963,13550400,,,,,,,,,,,
1990-12-26,0.6374995112419128,0.6438741153101344,0.6332491672297067,0.6396243549459844,16214400,,,,,,,,,,,
1990-12-27,0.6353740692138672,0.6396244136159389,0.633249225314893,0.6374995697169648,22629600,,,,,,,,,,,
1990-12-28,0.6374995112419128,0.6396243549459844,0.6311243235256352,0.6332491672297067,20268000,,,,,,,,,,,
1990-12-31,0.639624297618866,0.639624297618866,0.6332491104739724,0.6374994541052361,23702400,,,,,,,,,,,
